Date, Pa_1_1_1, P_rain_1_1_1, raw_P_rain_1_1_1, PPFD_1_1_1, WD_1_1_1, WS_1_1_1, WS_qf_1_1_1, RH_1_1_1, Ta_1_1_1, Ts_1_1_1, Ts_1_1_2, Ts_1_2_1, Ts_1_2_2, Ts_1_3_1, Ts_1_3_2, Ts_1_4_1, Ts_1_5_1, SWC_1_1_1, EC_1_1_1, Tswc_1_1_1, Pe_1_1_1, Pr_1_1_1, VR_1_1_1, SWC_1_1_2, EC_1_1_2, Tswc_1_1_2, Pe_1_1_2, Pr_1_1_2, VR_1_1_2, SWC_1_2_1, EC_1_2_1, Tswc_1_2_1, Pe_1_2_1, Pr_1_2_1, VR_1_2_1, SWC_1_3_1, EC_1_3_1, Tswc_1_3_1, Pe_1_3_1, Pr_1_3_1, VR_1_3_1, G_1_1_1, V_G_1_1_1, Esen_1_1_1, G_qf_1_1_1, G_1_1_2, V_G_1_1_2, Esen_1_1_2, G_qf_1_1_2, GWL_1_1_1, Tgwl_1_1_1
20200206000000,1015.506,0,0,0,22,0.66,0,99.72694,-1.096001,2.518921,4.561646,4.16159,4.490356,7.038178,5.458099,8.046386,8.916443,0.1807,0.0118,6.1145,9.613,2.6177,1.0344,9999999,0.0562,5.8355,60.3568,4.9032,1.1681,9999999,0.0551,8.4082,66.9681,5.1021,1.1605,9999999,0.0599,8.791,64.6576,5.0331,1.174,-10.4128,-554.8358,53.28401,0,-6.289138,-338.8818,53.88366,0,30.34343,7.999847,
20200206000100,1015.506,0,0,0,55,0.53,0,99.79496,-0.8102874,2.513458,4.561646,4.156098,4.490356,7.038178,5.458099,8.046386,8.922119,0.1807,0.0118,6.1055,9.6137,2.6177,1.0342,9999999,0.0563,5.8325,60.3573,4.9032,1.1684,9999999,0.0551,8.4024,66.968,5.1021,1.1605,9999999,0.0604,8.791,64.6599,5.0331,1.1754,-10.4128,-554.8358,53.28401,0,-6.350796,-342.2041,53.88366,0,30.31604,7.999854,
20200206000200,1015.507,0,0,0,86,0.22,0,99.89718,-0.5720444,2.51355,4.556244,4.150696,4.484955,7.032684,5.458191,8.046448,8.92221,0.1807,0.0118,6.1115,9.613,2.6177,1.0344,9999999,0.0569,5.8596,60.3596,4.9032,1.17,9999999,0.0551,8.393601,66.9682,5.1021,1.1605,9999999,0.0597,8.791,64.6566,5.0331,1.1735,-10.4128,-554.8359,53.28401,0,-6.350797,-342.2042,53.88366,0,30.3623,7.999992,
20200206000300,1015.508,0,0,0,42,0.38,0,99.82932,-0.6195374,2.513611,4.550842,4.145294,4.479523,7.032746,5.458222,8.046539,8.916595,0.1807,0.0118,6.0546,9.6132,2.6177,1.0343,9999999,0.056,5.7874,60.356,4.9032,1.1676,9999999,0.0553,8.373299,66.9694,5.1021,1.1612,9999999,0.0595,8.7766,64.6555,5.0331,1.1728,-10.41281,-554.8361,53.28401,0,-6.3508,-342.2043,53.88366,0,30.34043,7.999808,
20200206000400,1015.44,0,0,0,38,1.2,0,99.93148,-0.38134,2.513641,4.54538,4.145355,4.468598,7.027222,5.458282,8.04657,8.916657,0.1807,0.0117,6.0995,9.6143,2.6177,1.034,9999999,0.0562,5.8476,60.3568,4.9032,1.1681,9999999,0.0553,8.3849,66.9691,5.1021,1.161,9999999,0.0603,8.8055,64.6596,5.0331,1.1752,-10.41281,-554.8364,53.28401,0,-6.350803,-342.2045,53.88366,0,30.3818,7.999795,
20200206000500,1015.44,0,0,0,167,0.57,0,99.69339,-0.4765778,2.508209,4.54538,4.139862,4.468598,7.021667,5.458282,8.04657,8.916657,0.1807,0.0117,6.0786,9.614,2.6177,1.0341,9999999,0.0563,5.8235,60.357,4.9032,1.1682,9999999,0.0554,8.3965,66.9697,5.1021,1.1614,9999999,0.06,8.7997,64.6581,5.0331,1.1743,-10.41281,-554.8364,53.28401,0,-6.350803,-342.2045,53.88366,0,30.3995,7.999768,
20200206000600,1015.373,0,0,0,66,0.7,0,99.96561,-0.2384033,2.50824,4.539948,4.139892,4.463165,7.021698,5.447296,8.046631,8.916718,0.1807,0.0117,6.0726,9.6139,2.6177,1.0341,9999999,0.0562,5.8145,60.3565,4.9032,1.1679,9999999,0.0553,8.3878,66.9692,5.1021,1.1611,9999999,0.0605,8.82,64.6606,5.0331,1.1758,-10.41282,-554.8368,53.28401,0,-6.350808,-342.2048,53.88366,0,30.38608,7.999801,
20200206000700,1015.441,0,0,0,143,0.51,0,100,-0.3335724,2.513733,4.534485,4.13446,4.457703,7.016144,5.447327,8.046692,8.916748,0.1807,0.0118,6.0486,9.6132,2.6177,1.0343,9999999,0.0565,5.8145,60.3578,4.9032,1.1688,9999999,0.0553,8.3965,66.9692,5.1021,1.1611,9999999,0.0605,8.7824,64.6604,5.0331,1.1757,-10.41283,-554.8373,53.28401,0,-6.350813,-342.205,53.88366,0,30.30883,7.999755,
20200206000800,1015.373,0,0,0,146,0.24,0,99.8297,-0.3335114,2.513733,4.534515,4.134491,4.45224,7.016205,5.441864,8.046692,8.916778,0.1807,0.0117,6.0576,9.614101,2.6177,1.034,9999999,0.0567,5.7784,60.3589,4.9032,1.1695,9999999,0.0553,8.393601,66.9694,5.1021,1.1612,9999999,0.0596,8.7592,64.6561,5.0331,1.1731,-10.41284,-554.8377,53.28401,0,-6.350818,-342.2053,53.88366,0,30.37106,7.999768,
20200206000900,1015.441,0,0,0,49,0.75,0,100,-0.4763718,2.508301,4.529022,4.123535,4.446777,7.01062,5.43634,8.046692,8.916778,0.1807,0.0117,6.0546,9.6139,2.6177,1.0341,9999999,0.0568,5.7965,60.3594,4.9032,1.1698,9999999,0.0556,8.370401,66.9707,5.1021,1.1619,9999999,0.0604,8.8055,64.6602,5.0331,1.1756,-10.35049,-551.5153,53.28401,0,-6.350818,-342.2053,53.88366,0,30.30962,7.999795,
20200206001000,1015.373,0,0,0,180,0.14,0,99.86378,-0.5715714,2.502869,4.529053,4.118103,4.446808,7.01065,5.436371,8.046722,8.916809,0.1807,0.0118,6.0906,9.6133,2.6177,1.0343,9999999,0.0561,5.8265,60.3563,4.9032,1.1677,9999999,0.0556,8.3675,66.9709,5.1021,1.162,9999999,0.0596,8.7968,64.6562,5.0331,1.1732,-10.35049,-551.5157,53.28401,0,-6.350822,-342.2055,53.88366,0,30.30351,7.999815,
