Date, Pa_1_1_1, P_rain_1_1_1, raw_P_rain_1_1_1, PPFD_1_1_1, WD_1_1_1, WS_1_1_1, WS_qf_1_1_1, RH_1_1_1, Ta_1_1_1, Ts_1_1_1, Ts_1_1_2, Ts_1_2_1, Ts_1_2_2, Ts_1_3_1, Ts_1_3_2, Ts_1_4_1, Ts_1_5_1, SWC_1_1_1, EC_1_1_1, Tswc_1_1_1, Pe_1_1_1, Pr_1_1_1, VR_1_1_1, SWC_1_1_2, EC_1_1_2, Tswc_1_1_2, Pe_1_1_2, Pr_1_1_2, VR_1_1_2, SWC_1_2_1, EC_1_2_1, Tswc_1_2_1, Pe_1_2_1, Pr_1_2_1, VR_1_2_1, SWC_1_3_1, EC_1_3_1, Tswc_1_3_1, Pe_1_3_1, Pr_1_3_1, VR_1_3_1, G_1_1_1, V_G_1_1_1, Esen_1_1_1, G_qf_1_1_1, G_1_1_2, V_G_1_1_2, Esen_1_1_2, G_qf_1_1_2, GWL_1_1_1, Tgwl_1_1_1
20200207000000,1006.6,0,0,0,28,0.25,0,99.91495,-3.463165,1.117706,2.792419,2.49295,2.590912,5.399231,3.851196,6.856323,8.867859,0.1818,0.0118,5.0162,9.669,2.6223,1.0344,9999999,0.055,4.1617,60.6809,4.9133,1.1645,9999999,0.0542,7.4229,67.3113,5.1123,1.1578,9999999,0.059,8.210301,64.805,5.0377,1.1714,-11.28531,-591.445,52.40839,0,-5.799183,-315.6588,54.4316,0,30.41795,7.765374,
20200207000100,1006.6,0,0,0,51,0.16,0,99.77888,-3.510796,1.106842,2.792419,2.49295,2.590912,5.399231,3.856659,6.850738,8.867859,0.1818,0.0119,5.0101,9.6687,2.6223,1.0345,9999999,0.0549,4.1802,60.6804,4.9133,1.1642,9999999,0.0544,7.4288,67.3127,5.1123,1.1586,9999999,0.0591,8.210301,64.8053,5.0377,1.1716,-11.28531,-591.445,52.40839,0,-5.799183,-315.6588,54.4316,0,30.36487,7.764812,
20200207000200,1006.6,0,0,0,58,0.4,0,99.8129,-3.510796,1.106842,2.792419,2.49295,2.58548,5.399231,3.851196,6.845184,8.867859,0.1818,0.012,5.0131,9.6676,2.6223,1.0349,9999999,0.055,4.137,60.6806,4.9133,1.1643,9999999,0.0541,7.4376,67.3112,5.1123,1.1578,9999999,0.059,8.210301,64.8051,5.0377,1.1715,-11.2854,-591.4495,52.40839,0,-5.799228,-315.6613,54.4316,0,30.43995,7.764022,
20200207000300,1006.6,0,0,0,34,0.58,0,99.74486,-3.510796,1.10144,2.786987,2.487488,2.58548,5.399231,3.851196,6.845184,8.867859,0.1818,0.0117,5.0101,9.6699,2.6223,1.0341,9999999,0.0549,4.1956,60.6803,4.9133,1.1641,9999999,0.054,7.4199,67.3104,5.1123,1.1574,9999999,0.0586,8.2132,64.8032,5.0377,1.1704,-11.2855,-591.4546,52.40839,0,-5.799278,-315.664,54.4316,0,30.43803,7.763447,
20200207000400,1006.6,0,0,0,31,0.26,0,99.84692,-3.510796,1.095978,2.786987,2.487488,2.580048,5.393707,3.845734,6.845184,8.867859,0.1818,0.0118,4.9736,9.669599,2.6223,1.0342,9999999,0.0544,4.1216,60.678,4.9133,1.1626,9999999,0.0543,7.4052,67.312,5.1123,1.1582,9999999,0.059,8.172401,64.805,5.0377,1.1714,-11.28551,-591.4554,52.40839,0,-5.799286,-315.6644,54.4316,0,30.39866,7.762853,
20200207000500,1006.6,0,0,0,35,0.56,0,99.98299,-3.415543,1.095978,2.781525,2.476593,2.580048,5.388214,3.845734,6.845184,8.873505,0.1818,0.0119,4.9675,9.6685,2.6223,1.0346,9999999,0.0552,4.1555,60.6816,4.9133,1.1649,9999999,0.0545,7.3876,67.3132,5.1123,1.1589,9999999,0.0593,8.1754,64.8067,5.0377,1.1724,-11.28551,-591.4554,52.40839,0,-5.799286,-315.6644,54.4316,0,30.41421,7.762304,
20200207000600,1006.6,0,0,0,107,0.15,0,99.8129,-3.558426,1.095978,2.781525,2.476593,2.574585,5.388214,3.845734,6.845184,8.873505,0.1818,0.0117,4.9857,9.6699,2.6223,1.0341,9999999,0.0554,4.1525,60.6825,4.9133,1.1656,9999999,0.0544,7.4199,67.3124,5.1123,1.1584,9999999,0.0594,8.187,64.8068,5.0377,1.1725,-11.28556,-591.458,52.40839,0,-5.860356,-318.9886,54.4316,0,30.45285,7.761827,
20200207000700,1006.6,0,0,0,22,0.21,0,99.77888,-3.510796,1.090546,2.781525,2.476593,2.574585,5.388214,3.845734,6.845184,8.867859,0.1818,0.0117,5.001,9.6699,2.6223,1.0341,9999999,0.0558,4.1401,60.6844,4.9133,1.1668,9999999,0.0543,7.4199,67.3118,5.1123,1.1581,9999999,0.0596,8.1987,64.8081,5.0377,1.1732,-11.28563,-591.4616,52.40839,0,-5.860392,-318.9905,54.4316,0,30.3982,7.761461,
20200207000800,1006.6,0,0,0,40,0.58,0,99.74486,-3.606048,1.085114,2.781525,2.471161,2.574585,5.38269,3.84024,6.845184,8.867859,0.1818,0.0119,4.9888,9.6681,2.6223,1.0347,9999999,0.055,4.1432,60.681,4.9133,1.1645,9999999,0.0545,7.4405,67.3129,5.1123,1.1587,9999999,0.0589,8.1695,64.8043,5.0377,1.171,-11.2857,-591.4655,52.40839,0,-5.860432,-318.9927,54.4316,0,30.40785,7.761004,
20200207000900,1006.6,0,0,0,31,0.4,0,99.88094,-3.510796,1.085114,2.781525,2.471161,2.574585,5.38269,3.84024,6.845184,8.862182,0.1818,0.0117,4.937,9.670299,2.6223,1.034,9999999,0.0542,4.1401,60.6772,4.9133,1.162,9999999,0.0541,7.4111,67.3108,5.1123,1.1576,9999999,0.059,8.1841,64.8051,5.0377,1.1715,-11.2857,-591.4655,52.40839,0,-5.860432,-318.9927,54.4316,0,30.39292,7.760527,
20200207001000,1006.6,0,0,0,81,0.51,0,99.94898,-3.415543,1.085114,2.781525,2.471161,2.574585,5.38269,3.84024,6.845184,8.867859,0.1818,0.012,4.9949,9.6676,2.6223,1.0349,9999999,0.0551,4.1679,60.6814,4.9133,1.1648,9999999,0.0541,7.4052,67.3109,5.1123,1.1576,9999999,0.059,8.2249,64.8051,5.0377,1.1715,-11.28578,-591.4697,52.40839,0,-5.860471,-318.9948,54.4316,0,30.40189,7.759926,
20200207001100,1006.6,0,0,0,73,0.45,0,99.91495,-3.463165,1.079681,2.77063,2.465729,2.574585,5.38269,3.84024,6.845184,8.867859,0.1818,0.0118,5.007,9.6692,2.6223,1.0343,9999999,0.0545,4.1525,60.6784,4.9133,1.1628,9999999,0.0542,7.417,67.3114,5.1123,1.1579,9999999,0.0597,8.2161,64.8085,5.0377,1.1735,-11.28586,-591.4736,52.40839,0,-5.860512,-318.997,54.4316,0,30.42623,7.759456,
20200207001200,1006.6,0,0,0,98,0.34,0,99.71084,-3.653679,1.079681,2.77063,2.465729,2.569122,5.377167,3.84024,6.845184,8.862182,0.1818,0.0119,4.9705,9.6687,2.6223,1.0345,9999999,0.0544,4.1309,60.6781,4.9133,1.1626,9999999,0.0544,7.4346,67.3125,5.1123,1.1585,9999999,0.0594,8.1957,64.8068,5.0377,1.1725,-11.28593,-591.4774,52.40839,0,-5.860548,-318.9991,54.4316,0,30.37082,7.758874,
20200207001300,1006.6,0,0,0,159,0.23,0,99.8129,-3.558426,1.079681,2.77063,2.465729,2.569122,5.377167,3.84024,6.845184,8.867859,0.1818,0.0118,4.9705,9.6692,2.6223,1.0343,9999999,0.055,4.1494,60.6809,4.9133,1.1645,9999999,0.0546,7.3993,67.3136,5.1123,1.159,9999999,0.0595,8.210301,64.8076,5.0377,1.173,-11.28593,-591.4774,52.40839,0,-5.860548,-318.9991,54.4316,0,30.30558,7.758417,
20200207001400,1006.6,0,0,0,72,0.49,0,99.91495,-3.510796,1.079681,2.77063,2.454834,2.569122,5.377167,3.834778,6.845184,8.862182,0.1818,0.0116,4.9431,9.6708,2.6223,1.0338,9999999,0.0549,4.1062,60.6805,4.9133,1.1642,9999999,0.0541,7.367,67.3109,5.1123,1.1576,9999999,0.0587,8.1783,64.8034,5.0377,1.1705,-11.286,-591.4809,52.40839,0,-5.921631,-322.3239,54.4316,0,30.39742,7.757778,
20200207001500,1006.6,0,0,0,102,0.41,0,99.88094,-3.510796,1.079681,2.77063,2.454834,2.56369,5.377167,3.834778,6.845184,8.867859,0.1818,0.0119,4.9431,9.668899,2.6223,1.0345,9999999,0.0544,4.1648,60.6781,4.9133,1.1626,9999999,0.0543,7.4288,67.3123,5.1123,1.1584,9999999,0.0589,8.2278,64.8045,5.0377,1.1711,-11.34946,-594.8071,52.40839,0,-5.921663,-322.3256,54.4316,0,30.41486,7.75732,
20200207001600,1006.464,0,0,0,55,0.79,0,99.8129,-3.510796,1.07428,2.77063,2.449402,2.56369,5.371674,3.829315,6.845184,8.862182,0.1818,0.012,4.9248,9.6672,2.6223,1.035,9999999,0.0549,4.1093,60.6803,4.9133,1.1641,9999999,0.0542,7.3993,67.3117,5.1123,1.158,9999999,0.0592,8.1899,64.8058,5.0377,1.1719,-11.34952,-594.8099,52.40839,0,-5.921692,-322.3272,54.4316,0,30.45959,7.756856,
20200207001700,1006.464,0,0,0,45,0.17,0,99.77888,-3.510796,1.07428,2.759735,2.449402,2.56369,5.36615,3.829315,6.845184,8.862182,0.1818,0.0119,4.9431,9.6683,2.6223,1.0346,9999999,0.0556,4.1278,60.6834,4.9133,1.1661,9999999,0.0546,7.4229,67.3135,5.1123,1.159,9999999,0.0597,8.2278,64.8084,5.0377,1.1734,-11.34952,-594.8099,52.40839,0,-5.921692,-322.3272,54.4316,0,30.43801,7.756183,
20200207001800,1006.532,0,0,0,84,0.28,0,99.67682,-3.558426,1.079681,2.759735,2.449402,2.552826,5.36615,3.829315,6.845184,8.862182,0.1818,0.0119,4.937,9.6688,2.6223,1.0345,9999999,0.0541,4.134,60.6769,4.9133,1.1618,9999999,0.0545,7.4141,67.3131,5.1123,1.1588,9999999,0.0587,8.210301,64.8035,5.0377,1.1706,-11.34957,-594.8124,52.40839,0,-5.921717,-322.3286,54.4316,0,30.43885,7.755837,
20200207001900,1006.532,0,0,0,87,0.78,0,99.8129,-3.463165,1.079681,2.759735,2.449402,2.552826,5.36615,3.829315,6.845184,8.862182,0.1818,0.0119,4.9279,9.6687,2.6223,1.0345,9999999,0.0543,4.0413,60.6775,4.9133,1.1622,9999999,0.0543,7.364,67.3119,5.1123,1.1582,9999999,0.0595,8.1578,64.8072,5.0377,1.1727,-11.34953,-594.8107,52.40839,0,-5.921698,-322.3275,54.4316,0,30.37863,7.755413,
20200207002000,1006.6,0,0,0,100,0.25,0,99.84692,-3.463165,1.07428,2.759735,2.449402,2.552826,5.36615,3.829315,6.845184,8.862182,0.1818,0.012,4.9462,9.668,2.6223,1.0348,9999999,0.0555,4.0969,60.6829,4.9133,1.1658,9999999,0.0542,7.4082,67.3118,5.1123,1.1581,9999999,0.0586,8.2074,64.8028,5.0377,1.1701,-11.34952,-594.8101,52.40839,0,-5.921694,-322.3273,54.4316,0,30.40721,7.755034,
20200207002100,1006.464,0,0,0,68,0.54,0,99.74486,-3.558426,1.07428,2.754303,2.449402,2.552826,5.360626,3.823852,6.83963,8.862182,0.1818,0.0117,4.9401,9.6697,2.6223,1.0342,9999999,0.0552,4.1186,60.6817,4.9133,1.165,9999999,0.0543,7.4023,67.3119,5.1123,1.1581,9999999,0.0586,8.2016,64.803,5.0377,1.1703,-11.34952,-594.8101,52.40839,0,-5.921694,-322.3273,54.4316,0,30.39531,7.754563,
20200207002200,1006.6,0,0,0,136,0.76,0,99.74486,-3.558426,1.07428,2.754303,2.443939,2.547363,5.360626,3.823852,6.845184,8.862182,0.1818,0.0118,4.9431,9.6695,2.6223,1.0342,9999999,0.0544,4.1062,60.6781,4.9133,1.1626,9999999,0.0543,7.4082,67.3123,5.1123,1.1584,9999999,0.0591,8.2074,64.8057,5.0377,1.1718,-11.34953,-594.8106,52.40839,0,-5.921698,-322.3275,54.4316,0,30.40219,7.754047,
20200207002300,1006.464,0,0,0,25,0.55,0,99.94898,-3.367912,1.07428,2.754303,2.443939,2.541901,5.360626,3.818359,6.83963,8.862182,0.1818,0.0117,4.9675,9.670299,2.6223,1.034,9999999,0.0546,4.1216,60.6792,4.9133,1.1633,9999999,0.0542,7.3846,67.3114,5.1123,1.1579,9999999,0.0596,8.187,64.8082,5.0377,1.1733,-11.34955,-594.8115,52.40839,0,-5.921707,-322.328,54.4316,0,30.41066,7.753812,
20200207002400,1006.464,0,0,0,63,0.37,0,99.84692,-3.415543,1.07428,2.74884,2.438507,2.541901,5.355133,3.818359,6.83963,8.862182,0.1818,0.0119,4.8974,9.6685,2.6223,1.0346,9999999,0.0548,4.1,60.68,4.9133,1.1639,9999999,0.0541,7.367,67.311,5.1123,1.1577,9999999,0.0583,8.1666,64.8014,5.0377,1.1693,-11.34957,-594.8128,52.40839,0,-5.92172,-322.3287,54.4316,0,30.39859,7.753355,
20200207002500,1006.464,0,0,0,65,0.17,0,99.91495,-3.32029,1.07428,2.74884,2.438507,2.541901,5.355133,3.812897,6.83963,8.862182,0.1818,0.0117,4.9492,9.6697,2.6223,1.0342,9999999,0.0544,4.1401,60.678,4.9133,1.1626,9999999,0.0545,7.4405,67.313,5.1123,1.1588,9999999,0.0591,8.2249,64.8053,5.0377,1.1716,-11.34957,-594.8128,52.40839,0,-5.92172,-322.3287,54.4316,0,30.43885,7.753107,
20200207002600,1006.396,0,0,0,84,0.57,0,99.8129,-3.463165,1.068848,2.74884,2.438507,2.536469,5.355133,3.807434,6.83963,8.862182,0.1818,0.0119,4.8944,9.6687,2.6223,1.0345,9999999,0.0552,4.1278,60.6817,4.9133,1.165,9999999,0.0539,7.3934,67.3097,5.1123,1.157,9999999,0.0592,8.222,64.8061,5.0377,1.1721,-11.3496,-594.8142,52.40839,0,-5.921734,-322.3295,54.4316,0,30.41465,7.752584,
20200207002700,1006.328,0,0,0,52,0.55,0,99.84692,-3.463165,1.063385,2.74884,2.427612,2.536469,5.349609,3.807434,6.83963,8.862182,0.1818,0.0119,4.9005,9.668899,2.6223,1.0345,9999999,0.0549,4.1031,60.6803,4.9133,1.1641,9999999,0.0543,7.3846,67.3123,5.1123,1.1584,9999999,0.0595,8.1957,64.8072,5.0377,1.1727,-11.41303,-598.1386,52.40839,0,-5.921749,-322.3303,54.4316,0,30.32553,7.752206,
20200207002800,1006.328,0,0,0,101,0.53,0,99.88094,-3.463165,1.063385,2.743408,2.427612,2.531036,5.349609,3.796509,6.834046,8.862182,0.1818,0.0119,4.9005,9.6683,2.6223,1.0346,9999999,0.0552,4.0969,60.6815,4.9133,1.1649,9999999,0.0546,7.4052,67.3136,5.1123,1.1591,9999999,0.0594,8.192799,64.8068,5.0377,1.1725,-11.34965,-594.817,52.40839,0,-5.982812,-325.654,54.4316,0,30.44432,7.751788,
20200207002900,1006.328,0,0,0,50,0.22,0,99.77888,-3.415543,1.063385,2.743408,2.433044,2.531036,5.344116,3.796509,6.834046,8.862182,0.1818,0.0118,4.8974,9.669,2.6223,1.0344,9999999,0.0543,4.063,60.6775,4.9133,1.1622,9999999,0.054,7.3934,67.3105,5.1123,1.1574,9999999,0.0583,8.210301,64.8016,5.0377,1.1694,-11.34965,-594.817,52.40839,0,-5.982812,-325.654,54.4316,0,30.41683,7.751396,
20200207003000,1006.328,0,0,0,115,0.15,0,99.71084,-3.510796,1.063385,2.737946,2.42218,2.531036,5.344116,3.796509,6.834046,8.862182,0.1818,0.0117,4.8791,9.6701,2.6223,1.034,9999999,0.0551,4.1,60.6814,4.9133,1.1648,9999999,0.0546,7.4111,67.3139,5.1123,1.1592,9999999,0.0592,8.1957,64.806,5.0377,1.172,-11.34968,-594.8184,52.40839,0,-5.982826,-325.6548,54.4316,0,30.44129,7.750828,
