timestamp;date;time;PA_1_1_1;PPFD_IN_1_1_1;WD_1_1_1;WS_1_1_1;TA_1_1_1;RH_1_1_1;G_1_1_1;G_1_1_2;SWC_1_1_1;SWC_1_1_2;SWC_1_2_1;SWC_1_3_1;TS_1_1_1;TS_1_1_2;TS_1_2_1;TS_1_2_2;TS_1_3_1;TS_1_3_2;TS_1_4_1;TS_1_5_1;WTD;P_1_1_1
2020-01-05 00:00:00;05/01/2020;00:00;1019.31146666667;0;184.533333333333;0.334666666666667;0.971929433333333;99.852044;-8.35499129936304;-12.3197358044536;20.6404203562195;69.6861391595341;69.794776097242;73.5720613949194;2.9608988;3.8085185;4.0568002;3.7513112;6.01494356666667;4.79937746666667;7.04342966666667;8.185638;0.29048854;0
2020-01-05 00:30:00;05/01/2020;00:30;1019.30466666667;0;175;0.436;1.22109386666667;99.8979526666667;-7.75332487407726;-12.0815344192237;20.6414580848191;69.686360964365;69.7946603369181;73.5720797705026;2.97542856666667;3.73145843333333;4.02815243333333;3.6613496;5.9631134;4.75232236666667;7.02743353333333;8.191284;0.29021849;0
2020-01-05 01:00:00;05/01/2020;01:00;1019.21423333333;0;161.566666666667;0.370666666666667;1.52533593333333;99.9031736666667;-6.91376640230318;-10.6354414265869;20.6474040066778;69.6863854377936;69.7945841804502;73.5719629753159;3.0137116;3.66276756666667;4.01298423333333;3.58430383333333;5.9190013;4.70763136666667;7.00972176666667;8.19591683333333;0.29039361;0
2020-01-05 01:30:00;05/01/2020;01:30;1019.055;0;211.266666666667;0.265666666666667;1.6418648;99.8763876666667;-6.02651207109635;-10.565891525746;20.6469178778738;69.6828676682028;69.7945872256457;73.5720679577394;3.08594466666667;3.59968163333333;4.0185231;3.51504833333333;5.87750856666667;4.6655813;6.99402566666667;8.19689726666667;0.29025108;0
2020-01-05 02:00:00;05/01/2020;02:00;1019.00886666667;0;99.1333333333333;0.287333333333333;1.8284159;99.8672553333333;-4.90343125230358;-8.63355519271602;20.6658877347388;69.6698870443724;69.7966458852742;73.5717464428166;3.18990473333333;3.5503387;4.0420004;3.45882053333333;5.8415934;4.6245269;6.97854723333333;8.19713343333333;0.290177376666667;0
2020-01-05 02:30:00;05/01/2020;02:30;1019.0732;0;138.733333333333;0.207;1.93452156666667;99.871365;-4.92979260814195;-7.1696754761923;20.6741932378404;69.6701120484911;69.8076823615667;73.5720482732473;3.30866693333333;3.51345933333333;4.08324896666667;3.4177705;5.80877376666667;4.59253843333333;6.95784313333333;8.19605416666667;0.29029395;0
2020-01-05 03:00:00;05/01/2020;03:00;1018.99286666667;0;116.7;0.358333333333333;2.06921956666667;99.888085;-5.390076617799;-5.93370073505631;20.6814723162268;69.670128886021;69.8130831943322;73.5719012977362;3.3989594;3.49681613333333;4.1231121;3.39495453333333;5.78308623333333;4.56228653333333;6.94122203333333;8.20027653333333;0.290277446666667;0
2020-01-05 03:30:00;05/01/2020;03:30;1018.9118;0;102.433333333333;0.307333333333333;2.14191656666667;99.8753523333333;-5.08566018369997;-4.42599039345035;20.681102257549;69.6698686741806;69.8220477664868;73.5719039176288;3.47740193333333;3.49595563333333;4.16219386666667;3.38846156666667;5.7604748;4.53911656666667;6.92863163333333;8.20124563333333;0.290219316666667;0
2020-01-05 04:00:00;05/01/2020;04:00;1018.84546666667;0;169.566666666667;0.264333333333333;2.19525963333333;99.8995573333333;-5.21867504853767;-3.21061619758851;20.680034515589;69.6697293795378;69.8262158431611;73.5717936861591;3.54079493333333;3.50786036666667;4.1943847;3.39908346666667;5.745633;4.5229198;6.91160373333333;8.204299;0.29023334;0
2020-01-05 04:30:00;05/01/2020;04:30;1018.68656666667;0;137.166666666667;0.293666666666667;2.14875143333333;99.870612;-5.02387451757178;-2.70003115169523;20.6800450704723;69.6699329630558;69.8348052509424;73.5717635037619;3.6006134;3.52710266666667;4.23083093333333;3.4163168;5.7295532;4.5150116;6.8972434;8.205724;0.290178656666667;0
2020-01-05 05:00:00;05/01/2020;05:00;1018.67663333333;0;95.4;0.482666666666667;2.22587586666667;99.87685;-5.19165667869783;-3.37464596540384;20.6799922333499;69.6700416389258;69.842130908745;73.5718291171481;3.6511109;3.54390963333333;4.25809316666667;3.42839866666667;5.71838993333333;4.50940846666667;6.8867137;8.20538423333333;0.2902588;0
2020-01-05 05:30:00;05/01/2020;05:30;1018.67296666667;0;147.1;0.215;2.25555856666667;99.9096553333333;-4.65688550534649;-3.08395678876268;20.6790512588819;69.6697064176522;69.8421339501594;73.5718068066511;3.69930823333333;3.5564228;4.28541263333333;3.4425385;5.7094473;4.50842396666667;6.86857903333333;8.20428263333333;0.290343626666667;0
2020-01-05 06:00:00;05/01/2020;06:00;1018.7606;0;119.933333333333;0.292333333333333;2.3426641;99.8802673333333;-4.37805104309068;-2.04987710437463;20.6787869362173;69.669750808296;69.8421339498284;73.5715994639264;3.74876103333333;3.571996;4.31783233333333;3.46083063333333;5.70752973333333;4.516575;6.8599598;8.2047568;0.290270503333333;0
2020-01-05 06:30:00;05/01/2020;06:30;1018.71906666667;0;118;0.223666666666667;2.384731;99.9234826666667;-4.5553249046411;-2.71614681781406;20.6787975232465;69.6697400961587;69.8420716162511;73.5717976232719;3.79227203333333;3.59182533333333;4.34902446666667;3.47210683333333;5.70635683333333;4.521103;6.84352416666667;8.21006063333333;0.290251826666667;0
2020-01-05 07:00:00;05/01/2020;07:00;1018.72526666667;0;134.8;0.255333333333333;2.3995898;99.9569833333333;-4.30199709728593;-2.24601230540332;20.6769788972494;69.6696252952509;69.8420412099664;73.5718619252891;3.82805583333333;3.60464276666667;4.38196196666667;3.48819173333333;5.70787963333333;4.53031313333333;6.83874313333333;8.21308476666667;0.290329043333333;0
2020-01-05 07:30:00;05/01/2020;07:30;1018.6802;0;146.866666666667;0.314666666666667;2.35977556666667;99.8625143333333;-4.22756232665086;-2.23061281044115;20.6770106467027;69.6697737705033;69.8419530323764;73.5715889674358;3.86294246666667;3.6158437;4.41437376666667;3.50048726666667;5.7145681;4.53459883333333;6.82245596666667;8.21271866666667;0.29026858;0
2020-01-05 08:00:00;05/01/2020;08:00;1018.7222;0.53143365;140.166666666667;0.302666666666667;2.37931696666667;99.846524;-4.18649092840221;-2.98810321586481;20.6768943187533;69.6696941743615;69.8424424130449;73.571699200591;3.89540603333333;3.62662756666667;4.44125966666667;3.50998746666667;5.71991766666667;4.5384644;6.81837276666667;8.21251016666667;0.290131063333333;0
2020-01-05 08:30:00;05/01/2020;08:30;1018.58356666667;10.2411474333333;141.466666666667;0.289666666666667;2.42503913333333;99.867587;-4.14877832779327;-2.39784792127611;20.6757206027786;69.6695870254746;69.8440823393602;73.5717333215909;3.92896936666667;3.63467103333333;4.47269893333333;3.51712343333333;5.7305786;4.54231863333333;6.8149943;8.21506953333333;0.29016687;0
2020-01-05 09:00:00;05/01/2020;09:00;1018.56383333333;35.7833146666667;148.9;0.368333333333333;2.5586833;99.8796416666667;-3.21208695587019;-1.86502617627512;20.6757311345045;69.6696742746883;69.8542166542718;73.5717726908238;3.97778833333333;3.6412069;4.5033579;3.5303894;5.7382629;4.5413767;6.80621146666667;8.21611136666667;0.29029848;0
2020-01-05 09:30:00;05/01/2020;09:30;1018.56456666667;83.2700326666667;168.266666666667;0.367333333333333;3.09303643333333;99.872527;-1.01314377309781;0.565004330563098;20.6751283987432;69.6699161234961;69.8580329524476;73.5716900153633;4.0957946;3.66509283333333;4.54671426666667;3.55171903333333;5.7467672;4.54397173333333;6.80161143333333;8.21613463333333;0.290211653333333;0
2020-01-05 10:00:00;05/01/2020;10:00;1018.5416;155.71345;174.3;0.385333333333333;3.81125126666667;99.88277;3.21722255494694;6.96049395732447;20.6726846471249;69.6696436627863;69.8581423459662;73.5718081223631;4.35689796666667;3.74461976666667;4.64813836666667;3.6206541;5.7546518;4.5570903;6.79822393333333;8.2196471;0.290197226666667;0
2020-01-05 10:30:00;05/01/2020;10:30;1018.50406666667;267.554536666667;156.066666666667;0.412;5.0281255;99.9435913333333;7.2488680122316;15.7696364319239;20.6418125155655;69.669913061974;69.8580709357758;73.5717464453764;4.76468206666667;3.9126088;4.8285115;3.77290343333333;5.76742656666667;4.60663136666667;6.79193323333333;8.2233143;0.290318516666667;0
2020-01-05 11:00:00;05/01/2020;11:00;1018.26913333333;499.86753;130.166666666667;0.674666666666667;6.35148023333333;97.265136;-9999;26.6224006274746;20.631714734673;69.6686636900204;69.857625607627;73.5716348996009;5.27435503333333;4.2010895;5.09881083333333;4.03988753333333;5.78717546666667;4.71468206666667;6.7896587;8.22329106666667;0.29036378;0
2020-01-05 11:30:00;05/01/2020;11:30;1017.93276666667;581.215173333333;117.166666666667;0.941333333333333;8.12288943333333;72.12552;11.8900688294471;35.0186165599934;20.6298292386385;69.6696436641035;69.8580815710146;73.5718855480986;5.83065183333333;4.58781133333333;5.45057673333333;4.41026303333333;5.8208404;4.90126346666667;6.7893057;8.22835386666667;0.29046043;0
2020-01-05 12:00:00;05/01/2020;12:00;1017.7299;377.285793333333;83.3;0.789;7.7965317;66.5896296666667;6.05822256646376;27.3101020952278;20.6282188891642;69.6556838990226;69.8559978949947;73.5718094340907;6.12288603333333;4.9518972;5.75101423333333;4.79948023333333;5.8639984;5.10481056666667;6.78397516666667;8.22093806666667;0.290521156666667;0
2020-01-05 12:30:00;05/01/2020;12:30;1017.3624;465.144246666667;103.433333333333;0.979;7.72917583333333;65.9115773333333;7.09696855016472;25.1821026308134;20.6159945437235;69.6539583956772;69.8507422934774;73.5719406664025;6.31274716666667;5.22950846666667;5.9661966;5.12064713333333;5.91737876666667;5.27093603333333;6.77960306666667;8.22162473333333;0.290400146666667;0
2020-01-05 13:00:00;05/01/2020;13:00;1016.89943333333;507.39992;102.933333333333;1.55733333333333;7.98091753333333;64.404047;9.43357285131031;28.1127500901373;20.5852979455249;69.6494739241217;69.8422677372735;73.5715915915533;6.67650766666667;5.54242653333333;6.2175273;5.42692773333333;5.98555503333333;5.46748446666667;6.78316943333333;8.2261871;0.290394306666667;0
2020-01-05 13:30:00;05/01/2020;13:30;1016.5225;632.74286;131.933333333333;1.379;7.80346643333333;64.20819;6.47996524000087;27.4945101360679;20.5829525522813;69.6378327575773;69.8422616559164;73.5714669222634;6.86178793333333;5.8605967;6.43842573333333;5.73878576666667;6.05746866666667;5.68306166666667;6.78707186666667;8.2263438;0.290355616666667;0
